model,panel,level,step,tokens,params,sf_y_swap,score_mode,category,n,correct,accuracy
gdn2,reasoning,gdn2-mlp,125000,1024000000,1286713448,1,full-sequence,bbh_logical_deduction_three_objects,147,50,0.340136
gdn2,reasoning,gdn2-mlp,125000,1024000000,1286713448,1,full-sequence,bbh_tracking_shuffled_objects_five_objects,144,25,0.173611
gdn2,reasoning,gdn2-mlp,125000,1024000000,1286713448,1,full-sequence,bbh_tracking_shuffled_objects_seven_objects,151,19,0.125828
gdn2,reasoning,gdn2-mlp,125000,1024000000,1286713448,1,full-sequence,bbh_tracking_shuffled_objects_three_objects,150,42,0.280000
gdn2,reasoning,gdn2-mlp,125000,1024000000,1286713448,1,full-sequence,bbh_web_of_lies,140,77,0.550000
gdn2,reasoning,gdn2-mlp,125000,1024000000,1286713448,1,full-sequence,folio,147,50,0.340136
gdn2,reasoning,gdn2-mlp,125000,1024000000,1286713448,1,full-sequence,reclor,141,28,0.198582
gdn2,knowledge,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,__overall__,300,90,0.300000
gdn2,knowledge,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,arc_challenge,50,15,0.300000
gdn2,knowledge,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,arc_easy,50,17,0.340000
gdn2,knowledge,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,boolq,50,20,0.400000
gdn2,knowledge,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,hellaswag,50,11,0.220000
gdn2,knowledge,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,openbookqa,50,11,0.220000
gdn2,knowledge,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,sciq,50,16,0.320000
gdn2,reasoning,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,__overall__,2048,640,0.312500
gdn2,reasoning,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,bbh_boolean_expressions,151,79,0.523179
gdn2,reasoning,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,bbh_causal_judgement,143,68,0.475524
gdn2,reasoning,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,bbh_date_understanding,146,34,0.232877
gdn2,reasoning,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,bbh_disambiguation_qa,145,49,0.337931
gdn2,reasoning,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,bbh_formal_fallacies,147,68,0.462585
gdn2,reasoning,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,bbh_logical_deduction_five_objects,146,29,0.198630
gdn2,reasoning,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,bbh_logical_deduction_seven_objects,150,31,0.206667
gdn2,reasoning,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,bbh_logical_deduction_three_objects,147,51,0.346939
gdn2,reasoning,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,bbh_tracking_shuffled_objects_five_objects,144,24,0.166667
gdn2,reasoning,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,bbh_tracking_shuffled_objects_seven_objects,151,17,0.112583
gdn2,reasoning,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,bbh_tracking_shuffled_objects_three_objects,150,43,0.286667
gdn2,reasoning,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,bbh_web_of_lies,140,67,0.478571
gdn2,reasoning,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,folio,147,52,0.353741
gdn2,reasoning,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,reclor,141,28,0.198582
