model,panel,level,step,tokens,params,sf_y_swap,score_mode,category,n,correct,accuracy
gdn2,reasoning,gdn2-mlp,125000,1024000000,1286713448,1,full-sequence,bbh_logical_deduction_three_objects,146,46,0.315068
gdn2,reasoning,gdn2-mlp,125000,1024000000,1286713448,1,full-sequence,bbh_tracking_shuffled_objects_five_objects,150,28,0.186667
gdn2,reasoning,gdn2-mlp,125000,1024000000,1286713448,1,full-sequence,bbh_tracking_shuffled_objects_seven_objects,136,15,0.110294
gdn2,reasoning,gdn2-mlp,125000,1024000000,1286713448,1,full-sequence,bbh_tracking_shuffled_objects_three_objects,150,44,0.293333
gdn2,reasoning,gdn2-mlp,125000,1024000000,1286713448,1,full-sequence,bbh_web_of_lies,143,76,0.531469
gdn2,reasoning,gdn2-mlp,125000,1024000000,1286713448,1,full-sequence,folio,150,54,0.360000
gdn2,reasoning,gdn2-mlp,125000,1024000000,1286713448,1,full-sequence,reclor,145,29,0.200000
gdn2,knowledge,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,__overall__,300,102,0.340000
gdn2,knowledge,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,arc_challenge,50,10,0.200000
gdn2,knowledge,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,arc_easy,50,21,0.420000
gdn2,knowledge,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,boolq,50,28,0.560000
gdn2,knowledge,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,hellaswag,50,13,0.260000
gdn2,knowledge,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,openbookqa,50,11,0.220000
gdn2,knowledge,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,sciq,50,19,0.380000
gdn2,reasoning,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,__overall__,2048,675,0.329590
gdn2,reasoning,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,bbh_boolean_expressions,145,83,0.572414
gdn2,reasoning,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,bbh_causal_judgement,146,75,0.513699
gdn2,reasoning,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,bbh_date_understanding,145,35,0.241379
gdn2,reasoning,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,bbh_disambiguation_qa,142,44,0.309859
gdn2,reasoning,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,bbh_formal_fallacies,151,81,0.536424
gdn2,reasoning,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,bbh_logical_deduction_five_objects,150,33,0.220000
gdn2,reasoning,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,bbh_logical_deduction_seven_objects,149,25,0.167785
gdn2,reasoning,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,bbh_logical_deduction_three_objects,146,49,0.335616
gdn2,reasoning,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,bbh_tracking_shuffled_objects_five_objects,150,33,0.220000
gdn2,reasoning,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,bbh_tracking_shuffled_objects_seven_objects,136,13,0.095588
gdn2,reasoning,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,bbh_tracking_shuffled_objects_three_objects,150,45,0.300000
gdn2,reasoning,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,bbh_web_of_lies,143,72,0.503497
gdn2,reasoning,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,folio,150,56,0.373333
gdn2,reasoning,gdn2-mlp,150000,1228800000,1286713448,1,full-sequence,reclor,145,31,0.213793
